Resource,type,name,extension,date,size,sha1,md5,files_count,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,scan_errors,license__key,license__score,license__short_name,license__category,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_choice,matched_rule__licenses,copyright,copyright_holder,author,email,url,package__type,package__name,package__version,package__primary_language,package__summary,package__description,package__homepage_url,package__download_url,package__bug_tracking_url,package__vcs_repository,package__copyright,package__asserted_license,package__notice_text
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,,,,,,,lac@strakt.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,fdrake@acm.org,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,paul@pfdubois.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,jepler@unpythonic.net,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,eppstein@ics.uci.edu,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,cce@clarkevans.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,greg@cosc.canterbury.ac.nz,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,faassen@infrae.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,fred@arakne.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,goodger@users.sourceforge.net,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,g2@iowegian.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,theller@python.net,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,magnus@hetland.org,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,python@rcn.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,neilh@scintilla.org,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,mwh@python.net,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,jeremy@zope.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,jack@cwi.nl,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,yozh@mx1.ru,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,akuchlin@mems-exchange.org,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,mal@lemburg.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,gregory.lielens@fft.be,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,loewis@informatik.hu-berlin.de,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,aleax@aleax.it,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,gmcm@hypernet.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,trentm@activestate.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,skip@pobox.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,gustav@morpheus.demon.co.uk,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,neal@metaslash.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,oliphant@ee.byu.edu,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,michel@digicool.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,tim@digicool.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,jp@demonseed.net,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,paul@prescod.net,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,jafo-pep@tummy.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,jriehl@spaceship.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,guido@python.org,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,vinay_sajip@red-dove.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,nas@arctrix.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,nowonder@nowonder.de,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,gstein@lyra.org,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,gvwilson@ddj.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,thomas@xs4all.net,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,ping@lfw.org,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,moshez@zadka.site.co.il,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,hzhu@users.sourceforge.net,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,62,,,,,,,,http://www.python.org/doc/essays/pepparade.html,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,,,,,,,,http://cvs.sf.net/cgi-bin/viewcvs.cgi/python/python/nondist/peps/,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/tarred_broken.tar,file,tarred_broken.tar,.tar,2016-12-01,10300,315be50ce2be9ff75c8d01dbb6c70137c0205781,a71885e5e87a53423e1cc5e73ffafcaa,,application/x-tar,GNU tar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/tarred_broken.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/xar/origin.ABOUT,file,origin.ABOUT,.ABOUT,2016-12-08,127,abf15176e2420c686d9545e6c477224b6d82dc6e,d49bc2b69db483e60c85d441e9811b65,,text/plain,ASCII text,ActionScript 3,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/xar/origin.ABOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,https://storage.googleapis.com/google-code-archive-downloads/v2/code.google.com/xar/xar-1.4.xar,,,,,,,,,,,,,
/data/archive/xar/xar-1.4.xar,file,xar-1.4.xar,.xar,2016-12-08,157467,1f4e9e64b00b195a5cb10e064bbfe2c3fce5dd61,d6b0fedca5e0bdd91296d92581653c42,,application/octet-stream,"xar archive version 1, SHA-1 checksum",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/relative_path/basic.zip,file,basic.zip,.zip,2016-12-01,880,f3215588fa890f4e5d9c9f57fef54b342f79c420,cf5dde7dd749bac8eff0bf9aece80c57,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/relative_path/basic.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_invalidpath.rar,file,rar_invalidpath.rar,.rar,2016-12-01,94,dfb7fca8b6e715b2fd8ea12b796c1fa96665bd1d,126d97485e746b0832a06a91bb3a5f8b,,application/x-rar,"RAR archive data, v1d, os: Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_invalidpath.rar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/non_ascii_corrupted.rar,file,non_ascii_corrupted.rar,.rar,2016-12-01,137608,f2428720df7bde5a38f0a1a505b843e425dbf921,1765c7e4dce5271e1c8ac99f22444cd3,,application/x-rar,"RAR archive data, v1d, os: Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/non_ascii_corrupted.rar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_absolute.rar,file,rar_absolute.rar,.rar,2016-12-01,220,1bb598521eb50e505546c4bf284b7ad445403f09,8375bd2f7d3ff9e5b31381ef066da1ea,,application/x-rar,"RAR archive data, v1d, os: Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_absolute.rar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/broken.rar,file,broken.rar,.rar,2016-12-01,314,b7809b0ab9b955686033aef2ae4822d3233c9267,884cf39b93be2c06460591d966d2e794,,application/x-rar,"RAR archive data, v1d, os: Win32",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/broken.rar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_relative.rar,file,rar_relative.rar,.rar,2016-12-01,442,d031f11689474a515b2efd288a4c15889d1be125,f34ea405df4411a5a8bb4e04f6926228,,application/x-rar,"RAR archive data, v1d, os: Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_relative.rar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/basic.rar,file,basic.rar,.rar,2016-12-01,314,002dd6798f29aa743f34cc9489dd1e85608415c8,4a675abbd6444b3c2569b6be2ceea977,,application/x-rar,"RAR archive data, v1d, os: Win32",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/basic.rar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_trailing.rar,file,rar_trailing.rar,.rar,2016-12-01,333,2aca916005464f3820df11760265d9d9a7a6add1,18827acae8865a6addad88065ee82371,,application/x-rar,"RAR archive data, v1d, os: Win32",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_trailing.rar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_password.rar,file,rar_password.rar,.rar,2016-12-01,112,71dcee446c6fede22098a72b9c52d741e02c3843,162a907e3e62de7f5b88fd2750cf3884,,application/x-rar,"RAR archive data, v1d, os: Win32",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/rar/rar_password.rar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_unicode.7z,file,7zip_unicode.7z,.7z,2016-12-05,192,cd6628143b09f4965cc85fcf22991b20989810c8,63f239e9abee9e7447560f06ee966d85,,application/x-7z-compressed,"7-zip archive data, version 0.4",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_unicode.7z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/z.7z,file,z.7z,.7z,2016-12-01,186,13363b6411d0640a4112a09515a034e2984e5500,2923d8dc4e5fba043ebd4de04acfeb1b,,application/x-7z-compressed,"7-zip archive data, version 0.2",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/z.7z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/corrupted7z.7z,file,corrupted7z.7z,.7z,2016-12-01,1607,d0a5157527adce08b848b5fadb5b27aaf6d449d5,94d53ea92a1398e1feb76d02225bbb73,,application/x-7z-compressed,"7-zip archive data, version 0.2",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/corrupted7z.7z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_relative.7z,file,7zip_relative.7z,.7z,2016-12-01,250,03006a7253704b93a04ad0efac17b836818ee860,f057a8a2217b086734620fbd0ec4fbbb,,application/x-7z-compressed,"7-zip archive data, version 0.2",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_relative.7z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_trailing.7z,file,7zip_trailing.7z,.7z,2016-12-01,222,c17f5872ebad24391e447d1f64e74e17e4c85233,45979521fa8da19adf3bbcb192c114c1,,application/x-7z-compressed,"7-zip archive data, version 0.2",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_trailing.7z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_invalidpath.7z,file,7zip_invalidpath.7z,.7z,2016-12-01,134,edcfc68fac6704d412953ba9663af85cfe408b05,278c4833142b0517fef2707f88b27f81,,application/x-7z-compressed,"7-zip archive data, version 0.2",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_invalidpath.7z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_password.7z,file,7zip_password.7z,.7z,2016-12-01,163,98fb4e16c6ad52850b98065c00a1ee000900060c,11f8ba1ce107292fbf7b3cef2415b998,,application/x-7z-compressed,"7-zip archive data, version 0.2",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/7zip_password.7z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/listings/,directory,listings,,,2442,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/listings/cpio_relative.cpio.win,file,cpio_relative.cpio.win,.win,2016-12-01,1217,aa0cedbc375d86b17e57c9b94d936c623922cd88,e0b83186dc529068dea1bbefe9463c21,,text/plain,"ASCII text, with CRLF line terminators",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/listings/cpio_relative.cpio.win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,Copyright (c) 1999-2014 Igor Pavlov 2015-01-03,,,,,,,,,,,,,,,,,
/data/archive/7z/listings/cpio_relative.cpio.win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,Igor Pavlov,,,,,,,,,,,,,,,,
/data/archive/7z/listings/cpio_relative.cpio.linux,file,cpio_relative.cpio.linux,.linux,2016-12-01,1225,2e67232239f720c2b4fbf4baeaeb396cf0eab3f6,64b507cfcec01b504334a2760fc7b8e1,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/7z/listings/cpio_relative.cpio.linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,Copyright (c) 1999-2014 Igor Pavlov 2015-01-03,,,,,,,,,,,,,,,,,
/data/archive/7z/listings/cpio_relative.cpio.linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,Igor Pavlov,,,,,,,,,,,,,,,,
/data/archive/Z/tkWWW-0.11.tar.Z,file,tkWWW-0.11.tar.Z,.Z,2016-12-01,573683,8c24150be6b7e4e7560573942e43fde76a1d86b5,a9bd6bb3595698a3e237534aabe26e48,,application/x-compress,compress'd data 16 bits,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/Z/tkWWW-0.11.tar.Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/Z/tr2tex.Z,file,tr2tex.Z,.Z,2016-12-01,45963,4131682072033a290324b3a9bbf952ea45a57d8c,f1b84e48442b0c374eba2b901fd6d60b,,application/x-compress,compress'd data 16 bits,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/docs/how-to-torture.1,file,how-to-torture.1,.1,2016-12-01,1500,63543a19974ea7ce4a2afc29d678094fa0f1abe3,d576641821f551a080a128c130b1ac8b,,text/plain,ASCII text,Groff,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/docs/how-to-torture,file,how-to-torture,,2016-12-01,1500,63543a19974ea7ce4a2afc29d678094fa0f1abe3,d576641821f551a080a128c130b1ac8b,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/docs/testdump.doc.html,file,testdump.doc.html,.html,2016-12-01,40357,852ba41e93973c0cd58b8fc8c1886e3b01e8acaf,1f63c7caa584fffae162e3d39419da68,,text/html,"HTML document, ASCII text",HTML,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/docs/testdump.doc.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,30,,,,copyright Norwegian Telecom Research,,,,,,,,,,,,,,,,,
/data/archive/docs/testdump.doc.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,30,,,,,Norwegian Telecom Research,,,,,,,,,,,,,,,,
/data/archive/docs/testdump.doc.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,386,,,,,,,zwicky@erg.sri.com,,,,,,,,,,,,,,
/data/archive/docs/testdump.doc.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,378,,,,,,,,http://ftp.erg.sri.com/,,,,,,,,,,,,,
/data/archive/docs/origin.ABOUT,file,origin.ABOUT,.ABOUT,2016-12-01,345,f752f54374376d1e3aa8bfc46e1b814f19af1891,981ac8de7e42f78b5c6194dd755426d0,,text/plain,ASCII text,ActionScript 3,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/docs/origin.ABOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,http://www.coredumps.de/doc/dump/zwicky/testdump.doc.html,,,,,,,,,,,,,
/data/archive/docs/origin.ABOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,http://www.coredumps.de/doc/dump/zwicky/how-to-torture,,,,,,,,,,,,,
/data/archive/docs/origin.ABOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,http://www.coredumps.de/doc/dump/zwicky/torture.perl,,,,,,,,,,,,,
/data/archive/docs/torture.perl,file,torture.perl,.perl,2016-12-01,12539,708ee8d18e13d3656f8cb5752a492720b60c1c21,9a8bea455e011c50e44e1e7fd716e9db,,text/x-perl,"Perl script, ASCII text executable",Perl,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/docs/torture.perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,Copyright 1991 SRI International,,,,,,,,,,,,,,,,,
/data/archive/docs/torture.perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,SRI International,,,,,,,,,,,,,,,,
/data/archive/docs/torture.perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,Elizabeth D. Zwicky (zwicky@erg.sri.com),,,,,,,,,,,,,,,
/data/archive/docs/torture.perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,zwicky@erg.sri.com,,,,,,,,,,,,,,
/data/archive/not_archive/hashfile,file,hashfile,,2016-12-01,65,308d1bb74938281c6d629467995623621f296e53,5b5a337ecf0f0237a1cf719d82058f4d,,application/zlib,zlib compressed data,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/not_archive/wildtest.txt,file,wildtest.txt,.txt,2016-12-01,4233,67a7e5dcee97713e7a4ec965b864445a278a5012,492ef972d33f4d57ab250f0df27892cc,,application/octet-stream,data,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/not_archive/savetransfer.c,file,savetransfer.c,.c,2016-12-01,4495,e4caf3dc60c8bcc7cbeb24108e41e95cd9e352a2,2c1f21ba0d3edab2d545e90cd7119291,,text/x-c,"C source, ASCII text",C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,file,ABOUT.txt,.txt,2016-12-01,931,d82c182c4efa39426e97f50d2682f3fc8e957f71,b84044ecb0a352a530d626b26c1af30c,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,http://www.mirrorservice.org/sites/www.ibiblio.org/gentoo/distfiles/desktop-file-utils-0.19.tar.xz,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,http://www.mirrorservice.org/sites/www.ibiblio.org/gentoo/distfiles/dnsmasq-2.57.tar.lzma,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,http://www.mirrorservice.org/sites/www.ibiblio.org/gentoo/distfiles/texlive-core-patches-20.tar.xz,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,http://www.mirrorservice.org/sites/www.ibiblio.org/gentoo/distfiles/bdsup2sub-4.0.0.tar.xz,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,http://www.mirrorservice.org/sites/www.ibiblio.org/gentoo/distfiles/binutils-2.22.52.0.3-patches-1.0.tar.xz,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,http://www.mirrorservice.org/sites/www.ibiblio.org/gentoo/distfiles/coreutils-8.5-patches-1.tar.lzma,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,http://www.mirrorservice.org/sites/www.ibiblio.org/gentoo/distfiles/cromwell-2.40-r3-cvs-fixes.patch.lzma,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,http://orionsocket.googlecode.com/files/orionsocket-1.0.9.tar.lzma,,,,,,,,,,,,,
/data/archive/lzma_xz/ABOUT.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,http://jaist.dl.sourceforge.net/project/mingw/OldFiles/MinGW%205.1.6/MinGW-5.1.6.exe-src.tar.lzma,,,,,,,,,,,,,
/data/archive/lzma_xz/all/,directory,all,,,922274,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/lzma_xz/basic/,directory,basic,,,7372,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/lzma_xz/all/bdsup2sub-4.0.0.tar.xz,file,bdsup2sub-4.0.0.tar.xz,.xz,2016-12-01,199796,32a6f14c98671c1c1bbe5c4c46f5c5499424a5df,4d0e47493c6be04bee54df24eb5845ab,,application/x-xz,XZ compressed data,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/lzma_xz/all/bdsup2sub-4.0.0.tar.xz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/lzma_xz/all/dnsmasq-2.57.tar.lzma,file,dnsmasq-2.57.tar.lzma,.lzma,2016-12-01,333348,cbf0c22a7b856746b23f2d894070c60d32c4a97e,0cc6105467959799fbec13e8e645af23,,application/octet-stream,"LZMA compressed data, non-streamed, size 1771520",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/lzma_xz/all/texlive-core-patches-20.tar.xz,file,texlive-core-patches-20.tar.xz,.xz,2016-12-01,2916,d640f7e940f1574a6cd67799d07b2bbbbfed93bb,f5958286b75a43871d768f9e3aa853ff,,application/x-xz,XZ compressed data,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/lzma_xz/all/texlive-core-patches-20.tar.xz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
