"ScanCode License key","ScanCode License short name","URL to data","URL to text",
"unpbook","UNIX Network Programming Book License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unpbook.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unpbook.LICENSE",
"unrar","UnRar License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unrar.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unrar.LICENSE",
"uofu-rfpl","UURF Public License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/uofu-rfpl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/uofu-rfpl.LICENSE",
"vbaccelerator","vbAccelerator Distribution Notice","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vbaccelerator.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vbaccelerator.LICENSE",
"vcalendar","VCalendar License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vcalendar.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vcalendar.LICENSE",
"verisign","VeriSign License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/verisign.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/verisign.LICENSE",
"vic-metcalfe-pd","Vic Metcalfe Public Domain","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vic-metcalfe-pd.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vic-metcalfe-pd.LICENSE",
"vicomsoft-software","Vicomsoft Software License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vicomsoft-software.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vicomsoft-software.LICENSE",
"visual-numerics","Visual Numerics License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/visual-numerics.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/visual-numerics.LICENSE",
"vitesse-prop","Vitesse Proprietary Notice","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vitesse-prop.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vitesse-prop.LICENSE",
"vixie-cron","Vixie Cron License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vixie-cron.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vixie-cron.LICENSE",
"vnc-viewer-ios","VNCViewer iOS EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vnc-viewer-ios.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vnc-viewer-ios.LICENSE",
"vs10x-code-map","VS10x Code Map","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vs10x-code-map.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vs10x-code-map.LICENSE",
"vuforia-2013-07-29","Vuforia 2013-07-29","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vuforia-2013-07-29.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/vuforia-2013-07-29.LICENSE",
"w3c-docs-19990405","W3C-DOCS-19990405","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/w3c-docs-19990405.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/w3c-docs-19990405.LICENSE",
"w3c-docs-20021231","W3C-DOCS-20021231","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/w3c-docs-20021231.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/w3c-docs-20021231.LICENSE",
"w3c-documentation","W3C Documentation License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/w3c-documentation.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/w3c-documentation.LICENSE",
"w3c-software-20021231","W3C-SOFWTARE-20021231","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/w3c-software-20021231.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/w3c-software-20021231.LICENSE",
"warranty-disclaimer","Generic"," Bare Warranty Disclaimer","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/warranty-disclaimer.yml",
"waterfall-feed-parser","Waterfall Feed Parser License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/waterfall-feed-parser.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/waterfall-feed-parser.LICENSE",
"westhawk","Westhawk License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/westhawk.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/westhawk.LICENSE",
"whistle","Whistle Communications License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/whistle.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/whistle.LICENSE",
"wide-license","WIDE License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wide-license.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wide-license.LICENSE",
"wifi-alliance","Wi-Fi Alliance","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wifi-alliance.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wifi-alliance.LICENSE",
"william-alexander","William Alexander License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/william-alexander.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/william-alexander.LICENSE",
"wince-50-shared-source","MS Windows CE 5.0 Shared Source License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wince-50-shared-source.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wince-50-shared-source.LICENSE",
"windriver-commercial","Wind River License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/windriver-commercial.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/windriver-commercial.LICENSE",
"wingo","wingo License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wingo.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wingo.LICENSE",
"wink","Wink License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wink.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wink.LICENSE",
"winzip-eula","WinZip EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/winzip-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/winzip-eula.LICENSE",
"winzip-self-extractor","WinZip Self-Extractor License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/winzip-self-extractor.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/winzip-self-extractor.LICENSE",
"wrox","Wrox Press License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wrox.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wrox.LICENSE",
"wrox-download","Wrox Download Terms and Conditions","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wrox-download.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wrox-download.LICENSE",
"ws-addressing-spec","WS Addressing Specification License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ws-addressing-spec.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ws-addressing-spec.LICENSE",
"wtfnmfpl-1.0","WTFNMFPL-1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wtfnmfpl-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wtfnmfpl-1.0.LICENSE",
"wtfpl-1.0","WTFPL 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wtfpl-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wtfpl-1.0.LICENSE",
"wxwidgets","wxWidgets Licence","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wxwidgets.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wxwidgets.LICENSE",
"wxwindows-r-3.0","wxWindows Restricted Licence 3.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wxwindows-r-3.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wxwindows-r-3.0.LICENSE",
"wxwindows-u-3.0","wxWindows Unrestricted Licence 3.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wxwindows-u-3.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/wxwindows-u-3.0.LICENSE",
"x11-adobe","X11-Style (Adobe)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-adobe.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-adobe.LICENSE",
"x11-adobe-dec","X11-Style (Adobe-DEC)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-adobe-dec.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-adobe-dec.LICENSE",
"x11-bitstream","X11-Style (Bitstream Charter)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-bitstream.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-bitstream.LICENSE",
"x11-dec1","X11-Style (DEC 1)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-dec1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-dec1.LICENSE",
"x11-dec2","X11-Style (DEC 2)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-dec2.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-dec2.LICENSE",
"x11-doc","X11 Documentation License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-doc.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-doc.LICENSE",
"x11-dsc","X11-Style (DSC Technologies)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-dsc.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-dsc.LICENSE",
"x11-fsf","X11-Style (FSF)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-fsf.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-fsf.LICENSE",
"x11-hanson","X11-Style (David R. Hanson)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-hanson.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-hanson.LICENSE",
"x11-ibm","IBM Derivative Works License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-ibm.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-ibm.LICENSE",
"x11-keith-packard","X11-Style (Keith Packard)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-keith-packard.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-keith-packard.LICENSE",
"x11-lucent","X11-Style (Lucent)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-lucent.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-lucent.LICENSE",
"x11-oar","X11-Style (OAR)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-oar.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-oar.LICENSE",
"x11-opengl","X11-Style (OpenGL)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-opengl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-opengl.LICENSE",
"x11-opengroup","X11-Style (Open Group)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-opengroup.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-opengroup.LICENSE",
"x11-quarterdeck","X11-Style (Quarterdeck)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-quarterdeck.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-quarterdeck.LICENSE",
"x11-realmode","X11-Style (Realmode)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-realmode.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-realmode.LICENSE",
"x11-sg","X11-Style (Silicon Graphics)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-sg.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-sg.LICENSE",
"x11-tektronix","X11-Style (Tektronix)","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-tektronix.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-tektronix.LICENSE",
"x11-x11r5","X11-R5","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-x11r5.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11-x11r5.LICENSE",
"x11r5-authors","X11-R5 Authors","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11r5-authors.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/x11r5-authors.LICENSE",
"xfree86-1.0","XFree86 License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/xfree86-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/xfree86-1.0.LICENSE",
"xming","Xming License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/xming.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/xming.LICENSE",
"xmldb-1.0","XML:DB Initiative Software License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/xmldb-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/xmldb-1.0.LICENSE",
"xxd","xxd License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/xxd.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/xxd.LICENSE",
"yahoo-browserplus-eula","Yahoo BrowserPlus EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/yahoo-browserplus-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/yahoo-browserplus-eula.LICENSE",
"yahoo-messenger-eula","Yahoo Messenger EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/yahoo-messenger-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/yahoo-messenger-eula.LICENSE",
"yensdesign","Yensdesign License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/yensdesign.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/yensdesign.LICENSE",
"zapatec-calendar","Zapatec Calendar License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/zapatec-calendar.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/zapatec-calendar.LICENSE",
"zeusbench","ZeusBench notice","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/zeusbench.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/zeusbench.LICENSE",
